"m_Crebillon_Schaumloeffel_1735" "m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Diderot_Kleinode_1748" "m_Engel_Lorenz-Stark_1801" "m_Fischer_Christian_Hannchen_1800" "m_Forster_Ansichten_1791" "m_Gellert_Graefin-von-G_1747" "m_Goethe_Lehrjahre_1795" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Heinse_Hildegard_1795" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Hoffmann_Kater-Murr_1820" "m_Hunold_Adalie_1702" "m_Jacobi_Eduard-Allwill_1792" "m_Jacobi_Woldemar_1779" "m_Knigge_Benjamin-Noldmann_1790" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Gil-Blas_1715" "m_Loen_Der-redliche-Mann_1740" "m_Manzoni_Die-Verlobten_1826" "m_Miller_Siegwart_1776" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Mueller_Siegfried_1779" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Novalis_Ofterdingen_1802" "m_Paul_Flegeljahre_1804" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Siebenkaes_1796" "m_Sade_Geschichte-der-Justine_1797" "m_Schiller_Geisterseher_1787" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Stendhal_Rot-und-Schwarz_1830" "m_Swift_Gullivers-Reisen_1726" "m_Tieck_William-Lovell_1795" "m_Voss_Ini_1810" "m_Walpole_Otranto_1764" "m_Wezel_Kakerlak_1784" "w_Ahlefeld_Erna_1820" "w_Ehrmann_Amalie_1787" "w_Fischer_Gustav_1801" "w_Fischer_Margarethe_1812" "w_Fischer_Vierzehn-Tage_1801" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Froelich_Kentucky_1819" "w_Huber_Ellen-Percy_1822" "w_Huber_Klosterberuf_1830" "w_Huber_Luise_1796" "w_La-Roche_Rosaliens-Briefe_1779" "w_Naubert_Alf-von-Duelmen_1790" "w_Schlegel_Florentin_1801" "w_Unger_Albert-und-Albertine_1804"
"kurz" 0.0094430192480209 0.0179959439910851 0.0138872815646337 0.0220473742955175 0.0270697044890593 0.0152479701139786 0.0115129685367017 0.0544502617801047 0.0129414992468047 0.0177768053713301 0.0176883812604235 0.0288624400914484 0 0.0135406558190968 0 0.0282201169119129 0.0103845754439406 0.0192853699041089 0.0204860787782848 0.020470270344037 0.0180172802096556 0.0202360876897133 0.013611409385823 0.0256085920706487 0.0120168235529742 0.0339529751294457 0.033607659267517 0.00447017277217764 0.0289990291629367 0.0112246043326973 0.0242197576897731 0.0176541606870316 0.023654953084343 0.028235089700708 0.0066851622823144 0.010536558759909 0.0161295200459691 0.0101632471574668 0.00512960809794132 0.0190176048685068 0.00869867780097425 0.00357378982542037 0.0289029625536617 0.0100918357049147 0.0131846109221317 0 0.00476780776199104 0.0239239652885013 0.0123668356800876 0.00564009430237674 0.00425921587835679 0.0228943552695174 0.0131703240808022 0.0119532627426761 0.0269348177410666 0.0133648148973137
"sache" 0.0535104424054518 0.0332232812143109 0.0254600162018285 0.0206694134020476 0.040604556733589 0.0304959402279572 0.0246706468643608 0.037696335078534 0.0424481175295196 0.0321349943250967 0.0277960276949512 0.012152606354294 0.00832847505621721 0.0157974317889463 0.0323895683252359 0.0564402338238258 0.0415383017757624 0.040713558686452 0.0502840115466989 0.0211526126888382 0.0687932517095942 0.0845418774592468 0.0226856823097049 0.0434570047259493 0.0280392549569397 0.0657838893133011 0.0409849503262402 0.0111754319304441 0.0220644787109301 0.0187076738878288 0.0270360085839327 0.0205016059591335 0.0341682655662733 0.0152035098388428 0.0100277434234716 0.0359482592985131 0.0161295200459691 0.0196912913675919 0 0.0271680069550098 0.0260960334029228 0.00357378982542037 0.0221022654822119 0.0100918357049147 0.015821533106558 0.0739590266992086 0.0166873271669686 0.0253739025787135 0.0282670529830574 0.0236883960699823 0.0383329429052112 0.0228943552695174 0.011353727655864 0.057774103256268 0.00897827258035554 0.0111373457477614
"gerade" 0.03462440390941 0.0339154329062757 0.0208309223469506 0.0509845530583842 0.0270697044890593 0.0457439103419357 0.021381227282446 0.00209424083769634 0.0186357589153988 0.045125736711838 0.0101076464345277 0.0311410537828785 0.0666278004497377 0.0504013299933049 0.00111688166638745 0.0161257810925217 0.0276922011838416 0 0.0428345283545954 0.0402581983432728 0.00163793456451415 0.0544125913434514 0.00554538900903898 0.0791538300365505 0.0480672942118967 0.0572956455309396 0.0237712711892193 0.0290561230191547 0.060519713035694 0.0972799042167097 0.0619575196715125 0.0347388323196428 0.0367965936867559 0.00217192997697754 0.0100277434234716 0.0489640083548713 0.0252023750718268 0.0273137267356921 0.00683947746392176 0.0190176048685068 0.0217466945024356 0.0232296338652324 0.04845496663408 0.0353214249672015 0.0817445877172165 0 0 0.0637972407693367 0.0141335264915287 0.0135362263257042 0.0127776476350704 0.0152629035130116 0.0181659642493824 0.0159376836569015 0.0233435087089244 0.0111373457477614
"sondern" 0.0220337115787154 0.118357939325983 0.048605485476218 0.0137796089346984 0.0744416873449131 0.00381199252849464 0.0731895856976037 0.0607329842931937 0.0393421577102864 0.0642699886501935 0.0126345580431597 0.0379768948571689 0 0.0677032790954842 0.164181604958955 0.048377343277565 0.0311537263318218 0.110355172229067 0.0949809106993202 0.0102351351720185 0.0696122189918513 0.0355255761663856 0.00907427292388197 0.0869140094518985 0.100140196274785 0.0657838893133011 0.0885274927046788 0.0335262957913323 0.121039426071388 0.112246043326973 0.122788538985361 0.0279049636665983 0.0131416406024128 0.0304070196776856 0.123675502222816 0.0179741296492566 0.0493966551407805 0.0514514387346757 0.0683947746392176 0.0434688111280156 0.104384133611691 0.105426799849901 0.0161516555446933 0 0.0606492102418058 0.00739590266992086 0.0143034232859731 0.00579974916084879 0.0141335264915287 0.0349685846747358 0.0404625508443896 0.0559639795477093 0.0558603400668507 0.0498052614278172 0.0251391632249955 0.0200472223459705
"oben" 0 0.00969012368750735 0.00462909385487791 0.00688980446734922 0 0.0152479701139786 0.00493412937287216 0.00209424083769634 0.0103531993974438 0.0246140382064571 0.00505382321726386 0.0068358410742904 0.00832847505621721 0.00902710387939789 0.010051934997487 0 0.0138461005919208 0.0117855038302887 0.00558711239407766 0.0061410811032111 0.010646574669342 0.0152894884766723 0.00907427292388197 0.0139683229476265 0.0400560785099139 0.0106103047279518 0.00737729105872324 0.0156456047026218 0.034672752260033 0.130953717214802 0.0343582609087478 0.00284744527210187 0.00262832812048256 0.0173754398158203 0.0033425811411572 0.00929696361168442 0.0120971400344768 0.0152448707362002 0.0324875179536283 0.0135840034775049 0 0.00714757965084073 0.00255026140179368 0.00504591785245736 0.00263692218442634 0 0 0.0108745296765915 0.00530007243432327 0.00225603772095069 0.00638882381753519 0 0.0172576660369132 0.00398442091422538 0.00359130903214222 0.00668240744865684
"kopf" 0.0157383654133682 0.0290703710625221 0.0856382363152413 0.0647641619930826 0.0338371306113242 0.0304959402279572 0.0337165507146264 0.00628272251308901 0.0176004389756545 0.0116232958197158 0.0202152928690554 0.0235456748114447 0 0.0270813116381937 0.00223376333277489 0.0362830074581738 0.0380767766277822 0.0310708737343976 0.0130365955861812 0.0197879279992358 0.0229310839031981 0.0548622821810006 0.0247021874039009 0.0240565561875791 0.0440616863609053 0.029708853238265 0.0254106692022689 0.00223508638608882 0.0397160616796742 0.0561230216634864 0.057451518240857 0.0261964965033372 0.0341682655662733 0.00868771990791017 0.0033425811411572 0.0297502835573902 0.0302428500861921 0.0374769738931589 0.00683947746392176 0.0163008041730059 0.069589422407794 0.00714757965084073 0.0680069707144982 0.0403673428196589 0.00527384436885268 0 0.0357585582149328 0.0420481814161538 0.0229669805487342 0.029328490372359 0.00851843175671359 0.0203505380173488 0.0526812963232088 0.0129493679712325 0.0251391632249955 0.0311845680937319
"drei" 0.0220337115787154 0.160579192535836 0.0347182039115843 0.0385829050171556 0.0180464696593729 0.0266839476994625 0.0402953898784559 0.0607329842931937 0.00880021948782723 0.0280326546240206 0.0101076464345277 0.0584844180800401 0.00832847505621721 0.0203109837286453 0.0145194616630368 0.0403144527313042 0.017307625739901 0.0310708737343976 0.0148989663842071 0.0607284686873098 0.0270259203144834 0.0382237211916807 0.0428507332516649 0.0263846100121835 0.0280392549569397 0.0381970970206264 0.0237712711892193 0.00670525915826647 0.0542155762611426 0.101021438994275 0.0518190164525377 0.0643522631495023 0.0289116093253082 0.0390947395855958 0.0100277434234716 0.0656985428559033 0.129036160367753 0.00762243536810011 0.0359072566855892 0.0244512062595088 0.0608907446068198 0.00178689491271018 0.0059506099375186 0.0100918357049147 0.00791076655327901 0.0591672213593669 0.0143034232859731 0.0043498118706366 0.019433598925852 0.0214323583490316 0.00851843175671359 0.0356134415303605 0.042235866879814 0.00796884182845076 0.0143652361285689 0.0200472223459705
"sogar" 0.051936605864115 0.0283782193705573 0.0115727346371948 0.0344490223367461 0.00676742612226483 0.00381199252849464 0.0567424877880298 0.00628272251308901 0.0165651190359101 0.0341861641756348 0.00505382321726386 0.00607630317714702 0 0.0173019491021793 0 0.0282201169119129 0.0207691508878812 0.0128569132694059 0.00558711239407766 0.0723282885489308 0.00163793456451415 0.0350758853288364 0.00504126273548999 0.0287126638367879 0.0120168235529742 0.0190985485103132 0.0270500672153185 0.00223508638608882 0.0479114394865911 0.0598645564410521 0.0557617677043612 0.0205016059591335 0.0105133124819302 0.0130315798618653 0.0267406491292576 0.0371878544467377 0.0332671350948113 0.0190560884202503 0.0256480404897066 0.0271680069550098 0.0260960334029228 0.0250165287779426 0.018701916946487 0.0100918357049147 0.015821533106558 0.0147918053398417 0.00953561552398207 0.00507478051574269 0.0141335264915287 0.0124082074652288 0.0149072555742488 0.0330696242781919 0.00908298212469118 0.000996105228556345 0.0305261267732088 0.0133648148973137
"sagt" 0.0456412596987677 0.000692151691964811 0.0185163754195116 0.0468506703779747 0.0293255131964809 0.00762398505698929 0.0139800332231378 0.0146596858638743 0.0051765996987219 0.0116232958197158 0.0303229393035832 0.0197479853257278 0.0749562755059549 0.0338516395477421 0.00111688166638745 0.0443458980044346 0.0138461005919208 0.00535704719558579 0.016761337182233 0.0416228830328753 0.00982760738708489 0.0503653738055087 0.0357929654219789 0.00310407176613923 0.0160224314039656 0.0381970970206264 0.0114757860913473 0.0134105183165329 0.107170325167375 0.0897968346615782 0.0692797719963276 0.0671997084216041 0.0183982968433779 0.0108596498848877 0.0033425811411572 0.010536558759909 0.00100809500287307 0.0139744648415169 0.00341973873196088 0.0434688111280156 0.00869867780097425 0.00714757965084073 0.0229523526161432 0.0302755071147442 0.105476887377054 0 0.0166873271669686 0.0297237144493501 0.019433598925852 0.00676811316285208 0.00425921587835679 0.0025438172521686 0.0449607615172213 0.0278909463995777 0.0125695816124978 0.0133648148973137
"wäre" 0.13849761563764 0.136353883317068 0.120356440226826 0.0950793016494192 0.108278817956237 0.125795753440323 0.074834295488561 0.232460732984293 0.0610838764449184 0.0840979638720617 0.113711022388437 0.062282107565757 0.274839676855168 0.0368606741742081 0.062545373317697 0.19350937311026 0.141922531067188 0.0867841645684898 0.109879877083527 0.0955279282721727 0.0434052659596249 0.103428892636313 0.0594869002787818 0.0698416147381327 0.0801121570198278 0.12095747389865 0.0975441817764517 0.0469368141078653 0.0731279865847969 0.0823137651064467 0.0681532716386637 0.097382628305884 0.0551948905301338 0.119456148733765 0.120332921081659 0.152470203231625 0.0493966551407805 0.0736835418916344 0.0530059503453936 0.0407520104325147 0.173973556019485 0.0357378982542037 0.108811153143197 0.105964274901605 0.145030720143449 0.103542637378892 0.0119195194049776 0.107295359475703 0.0406338886631451 0.0733212259308976 0.0489809826011031 0.246750273460355 0.146236012207528 0.0179298941140142 0.138265397737475 0.0712790127856729
"darin" 0.0440674231574309 0.0318389778303813 0.0231454692743895 0.0289371787628667 0.0135348522445297 0.0152479701139786 0.0435848094603707 0 0.0181180989455266 0.0239303149229444 0.0252691160863193 0.0774728655086245 0 0.0300903462646596 0.00111688166638745 0.0241886716387825 0 0.0492848341993893 0 0.0238819820680432 0.0147414110806273 0.0382237211916807 0.001512378820647 0.0411289509013448 0.0200280392549569 0 0.0508213384045379 0.0134105183165329 0.0624109540680595 0.0374153477756576 0.0467497648430503 0.0353083213740632 0.0341682655662733 0.00868771990791017 0.0534812982585152 0.0322294738538393 0.0383076101091767 0.0260433208410087 0.0410368647835305 0.0217344055640078 0 0.00178689491271018 0 0.00504591785245736 0.015821533106558 0 0.0286068465719462 0.058722460253594 0.0123668356800876 0.0157922640466549 0.0234256873309624 0.0279819897738546 0.00862883301845662 0.00398442091422538 0.0269348177410666 0.015592284046866
"tat" 0.0503627693227781 0.0449898599777127 0.0578636731859738 0.0372049441236858 0.0541394089781187 0.0495559028704304 0.0296047762372329 0.0984293193717277 0.0320949181320758 0.0287163779075333 0.0429574973467428 0.0486104254171762 0.0166569501124344 0.0782349002881151 0.0212207516613615 0.0524087885506954 0.0553844023676832 0.0503562436385065 0.0260731911723624 0.0532227028944962 0.0532328733467098 0.0544125913434514 0.0514208799019979 0.0419049688428796 0.0480672942118967 0.0509294626941686 0.0442637463523394 0.0111754319304441 0.0466506121316808 0.0336738129980918 0.0613942694926806 0.0370167885373243 0.0551948905301338 0.0130315798618653 0.0635090416819868 0.0582609719665557 0.014113330040223 0.0171504795782252 0.0222283017577457 0.0407520104325147 0.0739387613082811 0.0321641084287833 0.0136013941428996 0.0706428499344031 0.0342799883975424 0.0739590266992086 0.0262229426909507 0.0391483068357294 0.0212002897372931 0.0315845280933097 0.0170368635134272 0.0661392485563837 0.0472315070483941 0.0886533653415147 0.0305261267732088 0.0445493829910456
"dabei" 0.0409197500747572 0.0249174609107332 0.0601782201134128 0.0330710614432762 0.0315813219039026 0.053367895398925 0.0205588723869673 0.0146596858638743 0.0481423771981136 0.0464931832788634 0.0252691160863193 0.0987399266286391 0.0333139002248688 0.041374226113907 0.0871167699782208 0.0524087885506954 0.0934611789954654 0.0653559757861467 0.0484216407486731 0.0163762162752296 0.103189877564391 0.048566610455312 0.0342805866013319 0.0721696685627372 0.0480672942118967 0.0212206094559036 0.0450834453588642 0.0111754319304441 0.0498026805189565 0.0448984173307891 0.0219667569744453 0.0478370805713114 0.0394249218072384 0.0217192997697754 0.0768793662466156 0.0570213768183311 0.0211699950603345 0.0292193355777171 0.0239381711237261 0.0135840034775049 0.0391440501043841 0.00536068473813055 0.04845496663408 0.0201836714098294 0.015821533106558 0.00739590266992086 0.0452941737389148 0.0500228365123208 0.0300337437944985 0.0180483017676056 0.0149072555742488 0.0432448932868663 0.069030664147653 0.00697273659989441 0.0646435625785599 0.015592284046866
"hätt" 0 0 0 0.0165355307216381 0.0225580870742161 0.00762398505698929 0.000822354895478693 0 0.00207063987948876 0.00273489313405079 0.00252691160863193 0.00303815158857351 0.041642375281086 0.00526581059631544 0 0.00806289054626083 0.0103845754439406 0 0 0 0.00245690184677122 0 0.0362970916955279 0 0 0.0212206094559036 0.000819699006524804 0.00447017277217764 0.0208036513560198 0.014966139110263 0.0219667569744453 0 0.00262832812048256 0 0 0 0 0.0114336530521502 0 0 0.00869867780097425 0.0125082643889713 0.00340034853572491 0 0.0316430662131161 0 0 0 0 0 0 0 0.00499564016858015 0 0 0
"etwa" 0.0251813846613891 0.0166116406071555 0.0138872815646337 0.0192914525085778 0.0315813219039026 0.00762398505698929 0.0205588723869673 0.00837696335078534 0.0134591592166769 0.0143581889537666 0.0126345580431597 0.00303815158857351 0 0.0180542077587958 0 0.0201572263656521 0.0242306760358614 0.0214281887823432 0.0297979327684142 0.0279760361368506 0.000818967282257074 0.0188870151770658 0.00201650509419599 0.0426809867844145 0.0320448628079311 0.0488074017485782 0.0426243483392898 0 0.0271077881305713 0.014966139110263 0.00844875268247898 0.00170846716326112 0.0131416406024128 0.0195473697927979 0.0300832302704148 0.0154949393528074 0.00302428500861921 0.00381121768405005 0.0256480404897066 0.00815040208650293 0.0130480167014614 0 0.0127513070089684 0.0201836714098294 0.00791076655327901 0 0 0.0021749059353183 0.00353338162288218 0.00564009430237674 0 0.0025438172521686 0.00227074553117279 0.0149415784283452 0.0251391632249955 0.00222746914955228
"antwortete" 0.0739703174428304 0.0117665787634018 0.0277745631292674 0.272836256907029 0.00225580870742161 0.064803872984409 0.00164470979095739 0.025130890052356 0.0160474590660379 0.0129907423867412 0.0176883812604235 0.0394959706514557 0 0.00376129328308246 0.115038811637907 0.00403144527313042 0.034615251479802 0.00749986607382011 0.00931185399012944 0.0238819820680432 0.0499570042176815 0.0670039347948286 0.0473878697136059 0.0124162870645569 0.0160224314039656 0.0148544266191325 0.0270500672153185 0.00447017277217764 0.021434065033475 0 0.0197137562591176 0.0455591243536299 0.0394249218072384 0.00651578993093263 0.0033425811411572 0.0192137247974811 0.0120971400344768 0.00571682652607508 0.0359072566855892 0.187459247989567 0.0652400835073069 0.0232296338652324 0.0059506099375186 0.116056110606519 0.118661498299185 0.0813549293691295 0.00238390388099552 0.0036248432255305 0.019433598925852 0.0541449053028167 0.0340737270268544 0.0432448932868663 0.0190742624618515 0.0219143150282396 0.0233435087089244 0.055686728738807
"zwar" 0.0377720769920836 0.0761366861161292 0.0300891100567064 0.0289371787628667 0.0541394089781187 0.00381199252849464 0.0468742290422855 0.037696335078534 0.0258829984936095 0.0656374352172189 0.0277960276949512 0.0356982811657388 0.0249854251686516 0.0270813116381937 0.0647791366504719 0.00403144527313042 0.0103845754439406 0.0224995982214603 0.0353850451624919 0.0109174775168197 0.0286638548789976 0.00539629005059022 0.0257104399509989 0.0287126638367879 0.0240336471059483 0.0742721330956625 0.0647562215154595 0.00670525915826647 0.0384552343247639 0.0411568825532233 0.0478762652007142 0.0187931387958723 0.0210266249638605 0.0130315798618653 0.0467961359762008 0.0334690690020639 0.0483885601379074 0.0196912913675919 0.0256480404897066 0.0135840034775049 0.0739387613082811 0.039311688079624 0.0433544438304926 0.0454132606721163 0.0263692218442634 0.0665631240292878 0.0309907504529417 0.00579974916084879 0.0335671254173807 0.0203043394885562 0.0021296079391784 0.0407010760346977 0.00363319284987647 0.0249026307139086 0.0269348177410666 0.0267296297946273
"selber" 0.00157383654133682 0.00346075845982406 0.00231454692743895 0.00551184357387937 0.00225580870742161 0.00762398505698929 0 0.037696335078534 0.00310595981923314 0.00341861641756348 0.00505382321726386 0 0.00832847505621721 0.00225677596984947 0.163064723292567 0.0282201169119129 0.0761535532555644 0.0396421492473349 0.0428345283545954 0.0579990993081049 0.00982760738708489 0.0103428892636313 0.0448672383458609 0.0822579018026897 0.0600841177648708 0.00636618283677107 0.00163939801304961 0.00670525915826647 0.179667898074717 0.0785722303288809 0.181366557583882 0.000569489054420374 0.00525665624096512 0 0.0100277434234716 0.0495838059289836 0 0.0965508479959347 0 0 0 0.00357378982542037 0 0 0 0 0 0.00869962374127319 0.0141335264915287 0 0.0021296079391784 0 0 0 0.0179565451607111 0.00668240744865684
"wovon" 0.0141645288720314 0.00830582030357773 0.00462909385487791 0.00413388268040953 0.0112790435371081 0.0114359775854839 0.0180918077005312 0 0.00983553942757161 0.0143581889537666 0.0126345580431597 0.00987399266286391 0.0249854251686516 0.00300903462646596 0.00446752666554978 0.0241886716387825 0.0103845754439406 0.0332136926126319 0.0111742247881553 0.00136468468960247 0.000818967282257074 0.00269814502529511 0.00453713646194099 0.0310407176613923 0.0200280392549569 0.0106103047279518 0.0237712711892193 0.00447017277217764 0.021434065033475 0.0299322782205261 0.0118282537554706 0.00113897810884075 0.00788498436144768 0.00434385995395508 0 0.00247919029644918 0.0191538050545883 0.0025408117893667 0.0188085630257848 0 0.0130480167014614 0 0.011051132741106 0.0100918357049147 0.0105476887377054 0.00739590266992086 0.00238390388099552 0.0021749059353183 0.00706676324576436 0.00564009430237674 0.0021296079391784 0.0025438172521686 0.0136244731870368 0.00498052614278172 0.00897827258035554 0.0111373457477614
